ccs_code,cpt_code,ccs_label
94,43309,Other OR upper GI therapeutic procedures
94,43310,Other OR upper GI therapeutic procedures
94,43311,Other OR upper GI therapeutic procedures
94,43312,Other OR upper GI therapeutic procedures
94,43313,Other OR upper GI therapeutic procedures
94,43314,Other OR upper GI therapeutic procedures
94,43315,Other OR upper GI therapeutic procedures
94,43316,Other OR upper GI therapeutic procedures
94,43317,Other OR upper GI therapeutic procedures
94,43318,Other OR upper GI therapeutic procedures
94,43319,Other OR upper GI therapeutic procedures
94,43320,Other OR upper GI therapeutic procedures
94,43321,Other OR upper GI therapeutic procedures
94,43322,Other OR upper GI therapeutic procedures
94,43323,Other OR upper GI therapeutic procedures
94,43324,Other OR upper GI therapeutic procedures
94,43325,Other OR upper GI therapeutic procedures
94,43326,Other OR upper GI therapeutic procedures
94,43327,Other OR upper GI therapeutic procedures
94,43328,Other OR upper GI therapeutic procedures
94,43329,Other OR upper GI therapeutic procedures
94,43330,Other OR upper GI therapeutic procedures
94,43331,Other OR upper GI therapeutic procedures
94,43338,Other OR upper GI therapeutic procedures
94,43339,Other OR upper GI therapeutic procedures
94,43340,Other OR upper GI therapeutic procedures
94,43341,Other OR upper GI therapeutic procedures
94,43342,Other OR upper GI therapeutic procedures
94,43343,Other OR upper GI therapeutic procedures
94,43344,Other OR upper GI therapeutic procedures
94,43345,Other OR upper GI therapeutic procedures
94,43346,Other OR upper GI therapeutic procedures
94,43347,Other OR upper GI therapeutic procedures
94,43348,Other OR upper GI therapeutic procedures
94,43349,Other OR upper GI therapeutic procedures
94,43350,Other OR upper GI therapeutic procedures
94,43351,Other OR upper GI therapeutic procedures
94,43352,Other OR upper GI therapeutic procedures
94,43353,Other OR upper GI therapeutic procedures
94,43354,Other OR upper GI therapeutic procedures
94,43355,Other OR upper GI therapeutic procedures
94,43356,Other OR upper GI therapeutic procedures
94,43357,Other OR upper GI therapeutic procedures
94,43358,Other OR upper GI therapeutic procedures
94,43359,Other OR upper GI therapeutic procedures
94,43360,Other OR upper GI therapeutic procedures
94,43361,Other OR upper GI therapeutic procedures
94,43401,Other OR upper GI therapeutic procedures
94,43402,Other OR upper GI therapeutic procedures
94,43403,Other OR upper GI therapeutic procedures
94,43404,Other OR upper GI therapeutic procedures
94,43405,Other OR upper GI therapeutic procedures
94,43406,Other OR upper GI therapeutic procedures
94,43407,Other OR upper GI therapeutic procedures
94,43408,Other OR upper GI therapeutic procedures
94,43409,Other OR upper GI therapeutic procedures
94,43410,Other OR upper GI therapeutic procedures
94,43411,Other OR upper GI therapeutic procedures
94,43412,Other OR upper GI therapeutic procedures
94,43413,Other OR upper GI therapeutic procedures
94,43414,Other OR upper GI therapeutic procedures
94,43415,Other OR upper GI therapeutic procedures
94,43416,Other OR upper GI therapeutic procedures
94,43417,Other OR upper GI therapeutic procedures
94,43418,Other OR upper GI therapeutic procedures
94,43419,Other OR upper GI therapeutic procedures
94,43420,Other OR upper GI therapeutic procedures
94,43421,Other OR upper GI therapeutic procedures
94,43422,Other OR upper GI therapeutic procedures
94,43423,Other OR upper GI therapeutic procedures
94,43424,Other OR upper GI therapeutic procedures
94,43425,Other OR upper GI therapeutic procedures
94,43499,Other OR upper GI therapeutic procedures
94,43500,Other OR upper GI therapeutic procedures
94,43501,Other OR upper GI therapeutic procedures
94,43502,Other OR upper GI therapeutic procedures
94,43520,Other OR upper GI therapeutic procedures
94,43610,Other OR upper GI therapeutic procedures
94,43611,Other OR upper GI therapeutic procedures
94,43635,Other OR upper GI therapeutic procedures
94,43640,Other OR upper GI therapeutic procedures
94,43641,Other OR upper GI therapeutic procedures
94,43647,Other OR upper GI therapeutic procedures
94,43648,Other OR upper GI therapeutic procedures
94,43649,Other OR upper GI therapeutic procedures
94,43650,Other OR upper GI therapeutic procedures
94,43651,Other OR upper GI therapeutic procedures
94,43652,Other OR upper GI therapeutic procedures
94,43761,Other OR upper GI therapeutic procedures
94,43800,Other OR upper GI therapeutic procedures
94,43801,Other OR upper GI therapeutic procedures
94,43802,Other OR upper GI therapeutic procedures
94,43803,Other OR upper GI therapeutic procedures
94,43804,Other OR upper GI therapeutic procedures
94,43805,Other OR upper GI therapeutic procedures
94,43806,Other OR upper GI therapeutic procedures
94,43807,Other OR upper GI therapeutic procedures
94,43808,Other OR upper GI therapeutic procedures
94,43809,Other OR upper GI therapeutic procedures
94,43810,Other OR upper GI therapeutic procedures
94,43811,Other OR upper GI therapeutic procedures
94,43812,Other OR upper GI therapeutic procedures
94,43813,Other OR upper GI therapeutic procedures
94,43814,Other OR upper GI therapeutic procedures
94,43815,Other OR upper GI therapeutic procedures
94,43816,Other OR upper GI therapeutic procedures
94,43817,Other OR upper GI therapeutic procedures
94,43818,Other OR upper GI therapeutic procedures
94,43819,Other OR upper GI therapeutic procedures
94,43820,Other OR upper GI therapeutic procedures
94,43821,Other OR upper GI therapeutic procedures
94,43822,Other OR upper GI therapeutic procedures
94,43823,Other OR upper GI therapeutic procedures
94,43824,Other OR upper GI therapeutic procedures
94,43825,Other OR upper GI therapeutic procedures
94,43840,Other OR upper GI therapeutic procedures
94,43844,Other OR upper GI therapeutic procedures
94,43850,Other OR upper GI therapeutic procedures
94,43851,Other OR upper GI therapeutic procedures
94,43852,Other OR upper GI therapeutic procedures
94,43853,Other OR upper GI therapeutic procedures
94,43854,Other OR upper GI therapeutic procedures
94,43855,Other OR upper GI therapeutic procedures
94,43856,Other OR upper GI therapeutic procedures
94,43857,Other OR upper GI therapeutic procedures
94,43858,Other OR upper GI therapeutic procedures
94,43859,Other OR upper GI therapeutic procedures
94,43860,Other OR upper GI therapeutic procedures
94,43861,Other OR upper GI therapeutic procedures
94,43862,Other OR upper GI therapeutic procedures
94,43863,Other OR upper GI therapeutic procedures
94,43864,Other OR upper GI therapeutic procedures
94,43865,Other OR upper GI therapeutic procedures
94,43866,Other OR upper GI therapeutic procedures
94,43867,Other OR upper GI therapeutic procedures
94,43868,Other OR upper GI therapeutic procedures
94,43869,Other OR upper GI therapeutic procedures
94,43870,Other OR upper GI therapeutic procedures
94,43871,Other OR upper GI therapeutic procedures
94,43872,Other OR upper GI therapeutic procedures
94,43873,Other OR upper GI therapeutic procedures
94,43874,Other OR upper GI therapeutic procedures
94,43875,Other OR upper GI therapeutic procedures
94,43876,Other OR upper GI therapeutic procedures
94,43877,Other OR upper GI therapeutic procedures
94,43878,Other OR upper GI therapeutic procedures
94,43879,Other OR upper GI therapeutic procedures
94,43880,Other OR upper GI therapeutic procedures
94,43881,Other OR upper GI therapeutic procedures
94,43882,Other OR upper GI therapeutic procedures
94,43999,Other OR upper GI therapeutic procedures
94,44615,Other OR upper GI therapeutic procedures
94,C9701,Other OR upper GI therapeutic procedures
94,C9737,Other OR upper GI therapeutic procedures
94,S2079,Other OR upper GI therapeutic procedures
94,S2213,Other OR upper GI therapeutic procedures
95,0288T,Other non-OR lower GI therapeutic procedures
95,0377T,Other non-OR lower GI therapeutic procedures
95,44705,Other non-OR lower GI therapeutic procedures
95,45190,Other non-OR lower GI therapeutic procedures
95,46220,Other non-OR lower GI therapeutic procedures
95,46900,Other non-OR lower GI therapeutic procedures
95,46901,Other non-OR lower GI therapeutic procedures
95,46902,Other non-OR lower GI therapeutic procedures
95,46903,Other non-OR lower GI therapeutic procedures
95,46904,Other non-OR lower GI therapeutic procedures
95,46905,Other non-OR lower GI therapeutic procedures
95,46906,Other non-OR lower GI therapeutic procedures
95,46907,Other non-OR lower GI therapeutic procedures
95,46908,Other non-OR lower GI therapeutic procedures
95,46909,Other non-OR lower GI therapeutic procedures
95,46910,Other non-OR lower GI therapeutic procedures
95,46911,Other non-OR lower GI therapeutic procedures
95,46912,Other non-OR lower GI therapeutic procedures
95,46913,Other non-OR lower GI therapeutic procedures
95,46914,Other non-OR lower GI therapeutic procedures
95,46915,Other non-OR lower GI therapeutic procedures
95,46916,Other non-OR lower GI therapeutic procedures
95,46917,Other non-OR lower GI therapeutic procedures
95,46918,Other non-OR lower GI therapeutic procedures
95,46919,Other non-OR lower GI therapeutic procedures
95,46920,Other non-OR lower GI therapeutic procedures
95,46921,Other non-OR lower GI therapeutic procedures
95,46922,Other non-OR lower GI therapeutic procedures
95,46923,Other non-OR lower GI therapeutic procedures
95,46924,Other non-OR lower GI therapeutic procedures
95,46937,Other non-OR lower GI therapeutic procedures
95,46938,Other non-OR lower GI therapeutic procedures
95,46939,Other non-OR lower GI therapeutic procedures
95,46940,Other non-OR lower GI therapeutic procedures
95,46941,Other non-OR lower GI therapeutic procedures
95,46942,Other non-OR lower GI therapeutic procedures
95,91123,Other non-OR lower GI therapeutic procedures
95,G0455,Other non-OR lower GI therapeutic procedures
96,0170T,Other OR lower GI therapeutic procedures
96,0184T,Other OR lower GI therapeutic procedures
96,44021,Other OR lower GI therapeutic procedures
96,44050,Other OR lower GI therapeutic procedures
96,44051,Other OR lower GI therapeutic procedures
96,44052,Other OR lower GI therapeutic procedures
96,44053,Other OR lower GI therapeutic procedures
96,44054,Other OR lower GI therapeutic procedures
96,44055,Other OR lower GI therapeutic procedures
96,44180,Other OR lower GI therapeutic procedures
96,44227,Other OR lower GI therapeutic procedures
96,44370,Other OR lower GI therapeutic procedures
96,44371,Other OR lower GI therapeutic procedures
96,44372,Other OR lower GI therapeutic procedures
96,44602,Other OR lower GI therapeutic procedures
96,44603,Other OR lower GI therapeutic procedures
96,44604,Other OR lower GI therapeutic procedures
96,44620,Other OR lower GI therapeutic procedures
96,44621,Other OR lower GI therapeutic procedures
96,44622,Other OR lower GI therapeutic procedures
96,44623,Other OR lower GI therapeutic procedures
96,44624,Other OR lower GI therapeutic procedures
96,44625,Other OR lower GI therapeutic procedures
96,44626,Other OR lower GI therapeutic procedures
96,44627,Other OR lower GI therapeutic procedures
96,44628,Other OR lower GI therapeutic procedures
96,44629,Other OR lower GI therapeutic procedures
96,44630,Other OR lower GI therapeutic procedures
96,44631,Other OR lower GI therapeutic procedures
96,44632,Other OR lower GI therapeutic procedures
96,44633,Other OR lower GI therapeutic procedures
96,44634,Other OR lower GI therapeutic procedures
96,44635,Other OR lower GI therapeutic procedures
96,44636,Other OR lower GI therapeutic procedures
96,44637,Other OR lower GI therapeutic procedures
96,44638,Other OR lower GI therapeutic procedures
96,44639,Other OR lower GI therapeutic procedures
96,44640,Other OR lower GI therapeutic procedures
96,44641,Other OR lower GI therapeutic procedures
96,44642,Other OR lower GI therapeutic procedures
96,44643,Other OR lower GI therapeutic procedures
96,44644,Other OR lower GI therapeutic procedures
96,44645,Other OR lower GI therapeutic procedures
96,44646,Other OR lower GI therapeutic procedures
96,44647,Other OR lower GI therapeutic procedures
96,44648,Other OR lower GI therapeutic procedures
96,44649,Other OR lower GI therapeutic procedures
96,44650,Other OR lower GI therapeutic procedures
96,44651,Other OR lower GI therapeutic procedures
96,44652,Other OR lower GI therapeutic procedures
96,44653,Other OR lower GI therapeutic procedures
96,44654,Other OR lower GI therapeutic procedures
96,44655,Other OR lower GI therapeutic procedures
96,44656,Other OR lower GI therapeutic procedures
96,44657,Other OR lower GI therapeutic procedures
96,44658,Other OR lower GI therapeutic procedures
96,44659,Other OR lower GI therapeutic procedures
96,44660,Other OR lower GI therapeutic procedures
96,44680,Other OR lower GI therapeutic procedures
96,44681,Other OR lower GI therapeutic procedures
96,44682,Other OR lower GI therapeutic procedures
96,44683,Other OR lower GI therapeutic procedures
96,44684,Other OR lower GI therapeutic procedures
96,44685,Other OR lower GI therapeutic procedures
96,44686,Other OR lower GI therapeutic procedures
96,44687,Other OR lower GI therapeutic procedures
96,44688,Other OR lower GI therapeutic procedures
96,44689,Other OR lower GI therapeutic procedures
96,44690,Other OR lower GI therapeutic procedures
96,44691,Other OR lower GI therapeutic procedures
96,44692,Other OR lower GI therapeutic procedures
96,44693,Other OR lower GI therapeutic procedures
96,44694,Other OR lower GI therapeutic procedures
96,44695,Other OR lower GI therapeutic procedures
96,44696,Other OR lower GI therapeutic procedures
96,44697,Other OR lower GI therapeutic procedures
96,44698,Other OR lower GI therapeutic procedures
96,44699,Other OR lower GI therapeutic procedures
96,44700,Other OR lower GI therapeutic procedures
96,44701,Other OR lower GI therapeutic procedures
96,44799,Other OR lower GI therapeutic procedures
96,44800,Other OR lower GI therapeutic procedures
96,44801,Other OR lower GI therapeutic procedures
96,44802,Other OR lower GI therapeutic procedures
96,44803,Other OR lower GI therapeutic procedures
96,44804,Other OR lower GI therapeutic procedures
